***** rtt program started *****
HOST(IPv6): ::1                                     	RTT(1) = 0.070 ms	RTT(2) = 0.088 ms	RTT(3) = 0.095 ms	

HOST(IPv4): 62.159.104.102                          	RTT(1) = 435.731 ms	RTT(2) = 435.727 ms	RTT(3) = 435.720 ms	

HOST(IPv4): 118.219.234.144                         	RTT(1) = 435.731 ms	RTT(2) = 435.727 ms	RTT(3) = 435.721 ms	

HOST(IPv4): 202.92.168.47                           	RTT(1) = 435.732 ms	RTT(2) = 435.728 ms	RTT(3) = 435.721 ms	

HOST(IPv4): 195.18.129.61                           	RTT(1) = 435.733 ms	RTT(2) = 435.728 ms	RTT(3) = 435.723 ms	

HOST(IPv4): 93.51.193.234                           	RTT(1) = 435.733 ms	RTT(2) = 435.728 ms	RTT(3) = 435.722 ms	

HOST(IPv4): 110.4.129.81                            	RTT(1) = 435.732 ms	RTT(2) = 435.728 ms	RTT(3) = 435.722 ms	

HOST(IPv4): 78.131.88.95                            	RTT(1) = 435.744 ms	RTT(2) = 435.740 ms	RTT(3) = 435.735 ms	

HOST(IPv4): 210.243.121.155                         	RTT(1) = 435.748 ms	RTT(2) = 435.743 ms	RTT(3) = 435.739 ms	

HOST(IPv4): 121.176.16.144                          	RTT(1) = 435.749 ms	RTT(2) = 435.745 ms	RTT(3) = 435.740 ms	

HOST(IPv4): 163.14.136.81                           	RTT(1) = 435.750 ms	RTT(2) = 435.745 ms	RTT(3) = 435.741 ms	

HOST(IPv4): 148.243.227.67                          	RTT(1) = 435.751 ms	RTT(2) = 435.748 ms	RTT(3) = 435.743 ms	

HOST(IPv4): 50.122.82.234                           	RTT(1) = 435.750 ms	RTT(2) = 435.746 ms	RTT(3) = 435.742 ms	

HOST(IPv4): 209.249.125.1                           	RTT(1) = 435.750 ms	RTT(2) = 435.746 ms	RTT(3) = 435.741 ms	

HOST(IPv4): 90.102.97.89                            	RTT(1) = 435.762 ms	RTT(2) = 435.757 ms	RTT(3) = 435.752 ms	

HOST(IPv4): 175.126.123.238                         	RTT(1) = 435.765 ms	RTT(2) = 435.762 ms	RTT(3) = 435.758 ms	

HOST(IPv4): 163.32.72.3                             	RTT(1) = 435.764 ms	RTT(2) = 435.760 ms	RTT(3) = 435.755 ms	

HOST(IPv4): 190.90.251.195                          	RTT(1) = 435.767 ms	RTT(2) = 435.762 ms	RTT(3) = 435.758 ms	

HOST(IPv4): 221.143.46.198                          	RTT(1) = 435.768 ms	RTT(2) = 435.764 ms	RTT(3) = 435.759 ms	

HOST(IPv4): 210.202.33.131                          	RTT(1) = 435.768 ms	RTT(2) = 435.764 ms	RTT(3) = 435.759 ms	

HOST(IPv4): 221.143.46.226                          	RTT(1) = 435.768 ms	RTT(2) = 435.764 ms	RTT(3) = 435.758 ms	

HOST(IPv4): 59.124.58.34                            	RTT(1) = 435.778 ms	RTT(2) = 435.775 ms	RTT(3) = 435.772 ms	

HOST(IPv4): 50.203.152.202                          	RTT(1) = 435.779 ms	RTT(2) = 435.774 ms	RTT(3) = 435.770 ms	

HOST(IPv4): 93.51.193.235                           	RTT(1) = 435.781 ms	RTT(2) = 435.777 ms	RTT(3) = 435.772 ms	

HOST(IPv4): 59.124.189.250                          	RTT(1) = 435.784 ms	RTT(2) = 435.780 ms	RTT(3) = 435.775 ms	

HOST(IPv4): 213.8.153.117                           	RTT(1) = 435.785 ms	RTT(2) = 435.781 ms	RTT(3) = 435.776 ms	

HOST(IPv4): 213.163.127.229                         	RTT(1) = 435.786 ms	RTT(2) = 435.781 ms	RTT(3) = 435.776 ms	

HOST(IPv4): 109.228.29.56                           	RTT(1) = 435.786 ms	RTT(2) = 435.782 ms	RTT(3) = 435.777 ms	

HOST(IPv4): 87.247.10.22                            	RTT(1) = 435.789 ms	RTT(2) = 435.787 ms	RTT(3) = 435.783 ms	

HOST(IPv4): 190.19.108.212                          	RTT(1) = 435.795 ms	RTT(2) = 435.791 ms	RTT(3) = 435.787 ms	

HOST(IPv4): 212.80.20.244                           	RTT(1) = 435.797 ms	RTT(2) = 435.794 ms	RTT(3) = 435.600 ms	

HOST(IPv4): 83.212.12.67                            	RTT(1) = 435.799 ms	RTT(2) = 435.795 ms	RTT(3) = 435.789 ms	

HOST(IPv4): 175.207.219.70                          	RTT(1) = 435.802 ms	RTT(2) = 435.798 ms	RTT(3) = 435.793 ms	

HOST(IPv4): 118.40.213.70                           	RTT(1) = 435.802 ms	RTT(2) = 435.798 ms	RTT(3) = 435.792 ms	

HOST(IPv4): 84.204.239.190                          	RTT(1) = 435.804 ms	RTT(2) = 435.799 ms	RTT(3) = 435.795 ms	

HOST(IPv4): 203.75.24.2                             	RTT(1) = 435.804 ms	RTT(2) = 435.799 ms	RTT(3) = 435.794 ms	

HOST(IPv4): 83.12.134.238                           	RTT(1) = 435.811 ms	RTT(2) = 435.807 ms	RTT(3) = 435.803 ms	

HOST(IPv4): 203.234.217.204                         	RTT(1) = 435.815 ms	RTT(2) = 435.811 ms	RTT(3) = 435.807 ms	

HOST(IPv4): 218.103.8.74                            	RTT(1) = 435.820 ms	RTT(2) = 435.815 ms	RTT(3) = 435.811 ms	

HOST(IPv4): 195.145.241.3                           	RTT(1) = 435.820 ms	RTT(2) = 435.816 ms	RTT(3) = 435.811 ms	

HOST(IPv4): 181.16.193.129                          	RTT(1) = 435.821 ms	RTT(2) = 435.817 ms	RTT(3) = 435.812 ms	

HOST(IPv4): 159.224.124.125                         	RTT(1) = 435.822 ms	RTT(2) = 435.818 ms	RTT(3) = 435.813 ms	

HOST(IPv4): 199.176.228.3                           	RTT(1) = 435.829 ms	RTT(2) = 435.826 ms	RTT(3) = 435.820 ms	

HOST(IPv4): 80.48.144.8                             	RTT(1) = 435.833 ms	RTT(2) = 435.828 ms	RTT(3) = 435.823 ms	

HOST(IPv4): 187.75.155.116                          	RTT(1) = 435.837 ms	RTT(2) = 435.833 ms	RTT(3) = 435.828 ms	

HOST(IPv4): 151.1.141.155                           	RTT(1) = 435.837 ms	RTT(2) = 435.833 ms	RTT(3) = 435.828 ms	

HOST(IPv4): 114.179.111.180                         	RTT(1) = 435.839 ms	RTT(2) = 435.835 ms	RTT(3) = 435.830 ms	

HOST(IPv4): 84.95.241.10                            	RTT(1) = 435.841 ms	RTT(2) = 435.837 ms	RTT(3) = 435.832 ms	

HOST(IPv4): 206.222.107.38                          	RTT(1) = 435.846 ms	RTT(2) = 435.842 ms	RTT(3) = 435.838 ms	

HOST(IPv4): 60.251.62.61                            	RTT(1) = 435.851 ms	RTT(2) = 435.847 ms	RTT(3) = 435.842 ms	

HOST(IPv4): 80.83.162.11                            	RTT(1) = 435.854 ms	RTT(2) = 435.850 ms	RTT(3) = 435.846 ms	

HOST(IPv4): 14.139.62.178                           	RTT(1) = 435.854 ms	RTT(2) = 435.850 ms	RTT(3) = 435.845 ms	

HOST(IPv4): 50.199.43.137                           	RTT(1) = 435.860 ms	RTT(2) = 435.856 ms	RTT(3) = 435.851 ms	

HOST(IPv4): 59.15.69.82                             	RTT(1) = 435.518 ms	RTT(2) = 435.860 ms	RTT(3) = 435.865 ms	

HOST(IPv4): 121.146.92.12                           	RTT(1) = 435.864 ms	RTT(2) = 435.860 ms	RTT(3) = 435.855 ms	

HOST(IPv4): 212.56.216.85                           	RTT(1) = 435.895 ms	RTT(2) = 435.891 ms	RTT(3) = 435.886 ms	

HOST(IPv4): 178.188.90.53                           	RTT(1) = 435.914 ms	RTT(2) = 435.911 ms	RTT(3) = 435.906 ms	

HOST(IPv4): 120.150.103.230                         	RTT(1) = 435.725 ms	RTT(2) = 435.720 ms	RTT(3) = 435.629 ms	

HOST(IPv4): 218.248.243.11                          	RTT(1) = 435.928 ms	RTT(2) = 435.924 ms	RTT(3) = 435.920 ms	

HOST(IPv4): 188.92.209.129                          	RTT(1) = 435.931 ms	RTT(2) = 435.926 ms	RTT(3) = 435.576 ms	

HOST(IPv4): 187.44.160.222                          	RTT(1) = 435.937 ms	RTT(2) = 435.933 ms	RTT(3) = 435.928 ms	

HOST(IPv4): 91.214.168.175                          	RTT(1) = 435.932 ms	RTT(2) = 435.927 ms	RTT(3) = 435.561 ms	

HOST(IPv4): 60.251.62.62                            	RTT(1) = 435.878 ms	RTT(2) = 435.873 ms	RTT(3) = 435.869 ms	

HOST(IPv4): 120.101.197.1                           	RTT(1) = 437.857 ms	RTT(2) = 437.853 ms	RTT(3) = 437.726 ms	

HOST(IPv4): 212.234.19.21                           	RTT(1) = 437.841 ms	RTT(2) = 437.836 ms	RTT(3) = 437.815 ms	

HOST(IPv4): 177.19.217.206                          	RTT(1) = 438.436 ms	RTT(2) = 437.842 ms	RTT(3) = 437.836 ms	

HOST(IPv4): 76.164.163.150                          	RTT(1) = 437.845 ms	RTT(2) = 437.841 ms	RTT(3) = 437.836 ms	

HOST(IPv4): 203.189.133.6                           	RTT(1) = 437.846 ms	RTT(2) = 437.841 ms	RTT(3) = 437.836 ms	

HOST(IPv4): 210.245.89.21                           	RTT(1) = 437.846 ms	RTT(2) = 437.842 ms	RTT(3) = 437.837 ms	

HOST(IPv4): 89.179.83.118                           	RTT(1) = 437.849 ms	RTT(2) = 437.844 ms	RTT(3) = 437.837 ms	

HOST(IPv4): 203.128.7.45                            	RTT(1) = 437.849 ms	RTT(2) = 437.844 ms	RTT(3) = 437.837 ms	

HOST(IPv4): 112.216.108.254                         	RTT(1) = 437.854 ms	RTT(2) = 437.849 ms	RTT(3) = 437.765 ms	

HOST(IPv4): 94.240.35.2                             	RTT(1) = 437.858 ms	RTT(2) = 437.853 ms	RTT(3) = 437.749 ms	

HOST(IPv4): 145.253.176.50                          	RTT(1) = 437.858 ms	RTT(2) = 437.853 ms	RTT(3) = 437.707 ms	

HOST(IPv4): 192.99.140.50                           	RTT(1) = 437.871 ms	RTT(2) = 437.866 ms	RTT(3) = 437.815 ms	

HOST(IPv4): 209.137.146.2                           	RTT(1) = 437.888 ms	RTT(2) = 437.885 ms	RTT(3) = 437.881 ms	

HOST(IPv4): 77.246.225.140                          	RTT(1) = 444.623 ms	RTT(2) = 444.618 ms	RTT(3) = 444.493 ms	

HOST(IPv4): 200.41.191.126                          	RTT(1) = 444.643 ms	RTT(2) = 444.639 ms	RTT(3) = 444.634 ms	

HOST(IPv4): 217.58.145.81                           	RTT(1) = 444.651 ms	RTT(2) = 444.646 ms	RTT(3) = 444.641 ms	

HOST(IPv4): 200.68.18.204                           	RTT(1) = 444.661 ms	RTT(2) = 444.657 ms	RTT(3) = 444.652 ms	

HOST(IPv4): 116.37.105.223                          	RTT(1) = 444.668 ms	RTT(2) = 444.664 ms	RTT(3) = 444.660 ms	

HOST(IPv4): 179.60.235.209                          	RTT(1) = 444.681 ms	RTT(2) = 444.678 ms	RTT(3) = 444.673 ms	

HOST(IPv4): 109.92.22.97                            	RTT(1) = 444.693 ms	RTT(2) = 444.690 ms	RTT(3) = 444.685 ms	

HOST(IPv4): 178.210.102.225                         	RTT(1) = 444.701 ms	RTT(2) = 444.695 ms	RTT(3) = 444.690 ms	

HOST(IPv4): 61.37.100.184                           	RTT(1) = 444.712 ms	RTT(2) = 444.705 ms	RTT(3) = 444.696 ms	

HOST(IPv4): 138.78.49.150                           	RTT(1) = 444.737 ms	RTT(2) = 444.733 ms	RTT(3) = 444.725 ms	

HOST(IPv4): 187.218.153.25                          	RTT(1) = 444.742 ms	RTT(2) = 444.738 ms	RTT(3) = 444.731 ms	

HOST(IPv4): 106.248.230.83                          	RTT(1) = 444.758 ms	RTT(2) = 444.751 ms	RTT(3) = 444.746 ms	

HOST(IPv4): 211.75.120.34                           	RTT(1) = 444.769 ms	RTT(2) = 444.764 ms	RTT(3) = 444.755 ms	

HOST(IPv4): 5.19.254.195                            	RTT(1) = 444.785 ms	RTT(2) = 444.781 ms	RTT(3) = 444.773 ms	

HOST(IPv4): 109.2.249.42                            	RTT(1) = 444.632 ms	RTT(2) = 444.627 ms	RTT(3) = 444.621 ms	

HOST(IPv4): 122.221.89.249                          	RTT(1) = 444.808 ms	RTT(2) = 444.804 ms	RTT(3) = 444.797 ms	

HOST(IPv4): 177.130.60.40                           	RTT(1) = 444.815 ms	RTT(2) = 444.811 ms	RTT(3) = 444.805 ms	

HOST(IPv4): 190.57.238.43                           	RTT(1) = 444.837 ms	RTT(2) = 444.828 ms	RTT(3) = 444.820 ms	

HOST(IPv4): 91.137.135.75                           	RTT(1) = 444.850 ms	RTT(2) = 444.841 ms	RTT(3) = 444.836 ms	

HOST(IPv4): 205.147.218.10                          	RTT(1) = 444.868 ms	RTT(2) = 444.858 ms	RTT(3) = 444.852 ms	

HOST(IPv4): 89.109.54.11                            	RTT(1) = 444.880 ms	RTT(2) = 444.873 ms	RTT(3) = 444.867 ms	

HOST(IPv4): 61.78.63.157                            	RTT(1) = 444.651 ms	RTT(2) = 444.646 ms	RTT(3) = 444.641 ms	

HOST(IPv4): 112.160.193.17                          	RTT(1) = 444.898 ms	RTT(2) = 444.892 ms	RTT(3) = 444.883 ms	

HOST(IPv4): 181.143.27.98                           	RTT(1) = 444.910 ms	RTT(2) = 444.905 ms	RTT(3) = 444.895 ms	

HOST(IPv4): 69.42.81.100                            	RTT(1) = 444.670 ms	RTT(2) = 444.665 ms	RTT(3) = 444.660 ms	

HOST(IPv4): 91.194.184.77                           	RTT(1) = 444.934 ms	RTT(2) = 444.927 ms	RTT(3) = 444.921 ms	

HOST(IPv4): 59.124.246.91                           	RTT(1) = 444.665 ms	RTT(2) = 444.661 ms	RTT(3) = 444.657 ms	

HOST(IPv4): 138.78.49.130                           	RTT(1) = 444.955 ms	RTT(2) = 444.948 ms	RTT(3) = 444.937 ms	

HOST(IPv4): 203.62.152.26                           	RTT(1) = 444.965 ms	RTT(2) = 444.961 ms	RTT(3) = 444.956 ms	

HOST(IPv4): 80.55.253.114                           	RTT(1) = 444.632 ms	RTT(2) = 444.627 ms	RTT(3) = 444.621 ms	

HOST(IPv4): 193.34.173.206                          	RTT(1) = 444.768 ms	RTT(2) = 444.761 ms	RTT(3) = 444.751 ms	

HOST(IPv4): 112.167.89.22                           	RTT(1) = 444.770 ms	RTT(2) = 444.766 ms	RTT(3) = 444.757 ms	

HOST(IPv4): 81.192.64.22                            	RTT(1) = 444.648 ms	RTT(2) = 444.644 ms	RTT(3) = 444.639 ms	

HOST(IPv4): 194.219.110.187                         	RTT(1) = 444.788 ms	RTT(2) = 444.783 ms	RTT(3) = 444.778 ms	

HOST(IPv4): 195.68.57.10                            	RTT(1) = 444.788 ms	RTT(2) = 444.784 ms	RTT(3) = 444.777 ms	

HOST(IPv4): 119.207.13.248                          	RTT(1) = 444.791 ms	RTT(2) = 444.786 ms	RTT(3) = 444.781 ms	

HOST(IPv4): 94.100.86.238                           	RTT(1) = 444.809 ms	RTT(2) = 444.805 ms	RTT(3) = 444.798 ms	

HOST(IPv4): 221.191.13.191                          	RTT(1) = 444.809 ms	RTT(2) = 444.805 ms	RTT(3) = 444.796 ms	

HOST(IPv4): 125.184.137.135                         	RTT(1) = 444.819 ms	RTT(2) = 444.812 ms	RTT(3) = 444.805 ms	

HOST(IPv4): 61.60.68.115                            	RTT(1) = 444.838 ms	RTT(2) = 444.829 ms	RTT(3) = 444.823 ms	

HOST(IPv4): 221.143.48.109                          	RTT(1) = 444.839 ms	RTT(2) = 444.829 ms	RTT(3) = 444.823 ms	

HOST(IPv4): 59.188.30.70                            	RTT(1) = 444.669 ms	RTT(2) = 444.665 ms	RTT(3) = 444.660 ms	

HOST(IPv4): 213.183.185.50                          	RTT(1) = 444.625 ms	RTT(2) = 444.619 ms	RTT(3) = 444.279 ms	

HOST(IPv4): 62.193.78.2                             	RTT(1) = 444.854 ms	RTT(2) = 444.847 ms	RTT(3) = 444.838 ms	

HOST(IPv4): 61.95.143.59                            	RTT(1) = 444.868 ms	RTT(2) = 444.858 ms	RTT(3) = 444.853 ms	

HOST(IPv4): 85.214.154.81                           	RTT(1) = 444.881 ms	RTT(2) = 444.873 ms	RTT(3) = 444.867 ms	

HOST(IPv4): 61.125.143.90                           	RTT(1) = 438.307 ms	RTT(2) = 444.884 ms	RTT(3) = 444.879 ms	

HOST(IPv4): 89.235.136.61                           	RTT(1) = 444.883 ms	RTT(2) = 444.878 ms	RTT(3) = 444.869 ms	

HOST(IPv4): 186.68.74.74                            	RTT(1) = 444.720 ms	RTT(2) = 444.715 ms	RTT(3) = 444.707 ms	

HOST(IPv4): 81.192.114.111                          	RTT(1) = 444.688 ms	RTT(2) = 444.683 ms	RTT(3) = 444.679 ms	

HOST(IPv4): 190.149.251.173                         	RTT(1) = 444.651 ms	RTT(2) = 444.646 ms	RTT(3) = 444.642 ms	

HOST(IPv4): 213.123.186.44                          	RTT(1) = 444.644 ms	RTT(2) = 444.640 ms	RTT(3) = 444.634 ms	

HOST(IPv4): 61.221.204.1                            	RTT(1) = 444.737 ms	RTT(2) = 444.732 ms	RTT(3) = 444.725 ms	

HOST(IPv4): 178.210.102.193                         	RTT(1) = 444.632 ms	RTT(2) = 444.627 ms	RTT(3) = 444.621 ms	

HOST(IPv4): 211.72.75.49                            	RTT(1) = 444.712 ms	RTT(2) = 444.705 ms	RTT(3) = 444.697 ms	

HOST(IPv4): 213.8.149.5                             	RTT(1) = 444.737 ms	RTT(2) = 444.733 ms	RTT(3) = 444.726 ms	

HOST(IPv4): 208.80.0.62                             	RTT(1) = 444.688 ms	RTT(2) = 444.684 ms	RTT(3) = 444.678 ms	

HOST(IPv4): 81.175.38.1                             	RTT(1) = 444.970 ms	RTT(2) = 444.966 ms	RTT(3) = 444.959 ms	

HOST(IPv4): 200.32.120.184                          	RTT(1) = 444.971 ms	RTT(2) = 444.966 ms	RTT(3) = 444.959 ms	

HOST(IPv4): 175.205.48.117                          	RTT(1) = 444.743 ms	RTT(2) = 444.739 ms	RTT(3) = 444.733 ms	

HOST(IPv4): 205.138.233.198                         	RTT(1) = 444.695 ms	RTT(2) = 444.691 ms	RTT(3) = 444.685 ms	

HOST(IPv4): 209.252.189.103                         	RTT(1) = 444.625 ms	RTT(2) = 444.619 ms	RTT(3) = 444.284 ms	

HOST(IPv4): 46.171.32.54                            	RTT(1) = 444.651 ms	RTT(2) = 444.646 ms	RTT(3) = 444.641 ms	

HOST(IPv4): 185.68.179.183                          	RTT(1) = 444.985 ms	RTT(2) = 444.980 ms	RTT(3) = 444.332 ms	

HOST(IPv4): 67.199.16.222                           	RTT(1) = 444.985 ms	RTT(2) = 444.980 ms	RTT(3) = 444.308 ms	

HOST(IPv4): 92.36.225.9                             	RTT(1) = 444.745 ms	RTT(2) = 444.741 ms	RTT(3) = 444.735 ms	

HOST(IPv4): 209.252.189.104                         	RTT(1) = 444.631 ms	RTT(2) = 444.627 ms	RTT(3) = 444.621 ms	

HOST(IPv4): 62.219.21.64                            	RTT(1) = 445.002 ms	RTT(2) = 444.995 ms	RTT(3) = 444.254 ms	

HOST(IPv4): 5.102.56.169                            	RTT(1) = 444.762 ms	RTT(2) = 444.753 ms	RTT(3) = 444.748 ms	

HOST(IPv4): 59.120.30.227                           	RTT(1) = 444.632 ms	RTT(2) = 444.628 ms	RTT(3) = 444.621 ms	

HOST(IPv4): 41.230.3.221                            	RTT(1) = 445.015 ms	RTT(2) = 445.010 ms	RTT(3) = 444.233 ms	

HOST(IPv4): 220.130.154.154                         	RTT(1) = 444.712 ms	RTT(2) = 444.704 ms	RTT(3) = 444.696 ms	

HOST(IPv4): 208.64.129.68                           	RTT(1) = 445.026 ms	RTT(2) = 445.023 ms	RTT(3) = 445.016 ms	

HOST(IPv4): 89.23.192.109                           	RTT(1) = 445.039 ms	RTT(2) = 445.037 ms	RTT(3) = 445.034 ms	

HOST(IPv4): 78.35.40.149                            	RTT(1) = 445.052 ms	RTT(2) = 445.049 ms	RTT(3) = 445.046 ms	

HOST(IPv4): 195.162.81.150                          	RTT(1) = 445.063 ms	RTT(2) = 445.060 ms	RTT(3) = 445.057 ms	

HOST(IPv4): 109.228.145.4                           	RTT(1) = 445.075 ms	RTT(2) = 445.072 ms	RTT(3) = 445.069 ms	

HOST(IPv4): 101.2.171.71                            	RTT(1) = 445.086 ms	RTT(2) = 445.083 ms	RTT(3) = 445.080 ms	

HOST(IPv4): 204.253.55.5                            	RTT(1) = 445.107 ms	RTT(2) = 445.096 ms	RTT(3) = 445.092 ms	

HOST(IPv4): 189.113.132.101                         	RTT(1) = 445.157 ms	RTT(2) = 445.162 ms	RTT(3) = 445.166 ms	

HOST(IPv4): 216.106.88.3                            	RTT(1) = 444.907 ms	RTT(2) = 444.899 ms	RTT(3) = 444.894 ms	

HOST(IPv4): 217.115.40.126                          	RTT(1) = 444.925 ms	RTT(2) = 444.919 ms	RTT(3) = 444.908 ms	

HOST(IPv4): 61.219.228.166                          	RTT(1) = 444.926 ms	RTT(2) = 444.922 ms	RTT(3) = 444.917 ms	

HOST(IPv4): 69.11.16.105                            	RTT(1) = 326.819 ms	RTT(2) = 326.814 ms	RTT(3) = 326.719 ms	

HOST(IPv4): 91.215.252.2                            	RTT(1) = 326.827 ms	RTT(2) = 326.823 ms	RTT(3) = 326.816 ms	

HOST(IPv4): 80.240.216.153                          	RTT(1) = 326.849 ms	RTT(2) = 326.845 ms	RTT(3) = 326.838 ms	

HOST(IPv4): 213.16.61.86                            	RTT(1) = 326.821 ms	RTT(2) = 326.816 ms	RTT(3) = 326.791 ms	

HOST(IPv4): 31.13.22.213                            	RTT(1) = 326.882 ms	RTT(2) = 326.877 ms	RTT(3) = 326.871 ms	

HOST(IPv4): 62.90.108.221                           	RTT(1) = 326.819 ms	RTT(2) = 326.814 ms	RTT(3) = 326.742 ms	

HOST(IPv4): 164.77.245.34                           	RTT(1) = 326.864 ms	RTT(2) = 326.860 ms	RTT(3) = 326.853 ms	

HOST(IPv4): 203.75.24.1                             	RTT(1) = 340.526 ms	RTT(2) = 340.523 ms	RTT(3) = 340.518 ms	

HOST(IPv4): 62.73.126.24                            	RTT(1) = 340.541 ms	RTT(2) = 340.537 ms	RTT(3) = 340.529 ms	

HOST(IPv4): 190.211.80.105                          	RTT(1) = 326.847 ms	RTT(2) = 340.583 ms	RTT(3) = 340.576 ms	

HOST(IPv4): 203.74.56.97                            	RTT(1) = 340.603 ms	RTT(2) = 340.599 ms	RTT(3) = 340.596 ms	

HOST(IPv4): 27.135.255.1                            	RTT(1) = 340.618 ms	RTT(2) = 340.607 ms	RTT(3) = 340.603 ms	

HOST(IPv4): 186.96.69.98                            	RTT(1) = 340.547 ms	RTT(2) = 340.542 ms	RTT(3) = 340.537 ms	

HOST(IPv4): 216.240.32.65                           	RTT(1) = 340.548 ms	RTT(2) = 340.544 ms	RTT(3) = 340.538 ms	

HOST(IPv4): 61.204.20.170                           	RTT(1) = 340.564 ms	RTT(2) = 340.559 ms	RTT(3) = 340.555 ms	

HOST(IPv4): 195.234.239.130                         	RTT(1) = 340.707 ms	RTT(2) = 340.704 ms	RTT(3) = 340.700 ms	

HOST(IPv4): 94.236.146.132                          	RTT(1) = 340.586 ms	RTT(2) = 340.582 ms	RTT(3) = 340.577 ms	

HOST(IPv4): 202.168.199.52                          	RTT(1) = 340.587 ms	RTT(2) = 340.583 ms	RTT(3) = 340.577 ms	

HOST(IPv4): 190.0.42.218                            	RTT(1) = 340.589 ms	RTT(2) = 340.585 ms	RTT(3) = 340.580 ms	

HOST(IPv4): 220.128.99.157                          	RTT(1) = 340.547 ms	RTT(2) = 340.542 ms	RTT(3) = 340.537 ms	

HOST(IPv4): 92.60.142.210                           	RTT(1) = 340.631 ms	RTT(2) = 340.627 ms	RTT(3) = 340.615 ms	

HOST(IPv4): 46.151.158.100                          	RTT(1) = 340.646 ms	RTT(2) = 340.641 ms	RTT(3) = 340.411 ms	

HOST(IPv4): 67.79.47.3                              	RTT(1) = 340.564 ms	RTT(2) = 340.560 ms	RTT(3) = 340.556 ms	

HOST(IPv4): 175.139.150.29                          	RTT(1) = 340.649 ms	RTT(2) = 340.645 ms	RTT(3) = 340.640 ms	

HOST(IPv4): 95.87.252.178                           	RTT(1) = 340.665 ms	RTT(2) = 340.655 ms	RTT(3) = 340.648 ms	

HOST(IPv4): 178.33.33.219                           	RTT(1) = 340.683 ms	RTT(2) = 340.676 ms	RTT(3) = 340.471 ms	

HOST(IPv4): 80.66.158.118                           	RTT(1) = 340.682 ms	RTT(2) = 340.678 ms	RTT(3) = 340.674 ms	

HOST(IPv4): 46.211.160.216                          	RTT(1) = 340.792 ms	RTT(2) = 340.788 ms	RTT(3) = 340.781 ms	

HOST(IPv4): 211.11.195.114                          	RTT(1) = 340.564 ms	RTT(2) = 340.560 ms	RTT(3) = 340.555 ms	

HOST(IPv4): 37.99.224.30                            	RTT(1) = 340.528 ms	RTT(2) = 340.524 ms	RTT(3) = 340.517 ms	

HOST(IPv4): 94.228.186.123                          	RTT(1) = 213.574 ms	RTT(2) = 213.570 ms	RTT(3) = 213.563 ms	

HOST(IPv4): 115.78.132.51                           	RTT(1) = 341.413 ms	RTT(2) = 213.587 ms	RTT(3) = 213.581 ms	

HOST(IPv4): 216.240.32.76                           	RTT(1) = 213.617 ms	RTT(2) = 213.613 ms	RTT(3) = 213.609 ms	

HOST(IPv4): 46.211.160.225                          	RTT(1) = 340.528 ms	RTT(2) = 340.524 ms	RTT(3) = 340.517 ms	

HOST(IPv4): 41.225.223.136                          	RTT(1) = 213.569 ms	RTT(2) = 213.565 ms	RTT(3) = 213.560 ms	

HOST(IPv4): 74.114.238.126                          	RTT(1) = 213.569 ms	RTT(2) = 213.565 ms	RTT(3) = 213.559 ms	

HOST(IPv4): 46.249.16.159                           	RTT(1) = 213.571 ms	RTT(2) = 213.567 ms	RTT(3) = 213.561 ms	

HOST(IPv4): 216.240.32.243                          	RTT(1) = 213.582 ms	RTT(2) = 213.578 ms	RTT(3) = 213.524 ms	

HOST(IPv4): 222.231.63.190                          	RTT(1) = 213.582 ms	RTT(2) = 213.579 ms	RTT(3) = 213.504 ms	

HOST(IPv4): 216.240.32.71                           	RTT(1) = 213.601 ms	RTT(2) = 213.597 ms	RTT(3) = 213.590 ms	

HOST(IPv4): 65.73.54.2                              	RTT(1) = 213.570 ms	RTT(2) = 213.566 ms	RTT(3) = 213.559 ms	

HOST(IPv4): 74.113.101.251                          	RTT(1) = 213.563 ms	RTT(2) = 213.558 ms	RTT(3) = 213.526 ms	

HOST(IPv4): 109.168.43.86                           	RTT(1) = 455.405 ms	RTT(2) = 455.402 ms	RTT(3) = 455.262 ms	

HOST(IPv4): 187.62.217.82                           	RTT(1) = 455.414 ms	RTT(2) = 455.409 ms	RTT(3) = 455.282 ms	

HOST(IPv4): 81.82.250.182                           	RTT(1) = 455.418 ms	RTT(2) = 455.413 ms	RTT(3) = 455.407 ms	

HOST(IPv4): 65.111.169.170                          	RTT(1) = 455.426 ms	RTT(2) = 455.422 ms	RTT(3) = 455.415 ms	

HOST(IPv4): 65.111.169.168                          	RTT(1) = 455.466 ms	RTT(2) = 455.463 ms	RTT(3) = 455.459 ms	

HOST(IPv4): 206.162.164.138                         	RTT(1) = 455.374 ms	RTT(2) = 455.369 ms	RTT(3) = 455.321 ms	

HOST(IPv4): 216.240.32.85                           	RTT(1) = 455.374 ms	RTT(2) = 455.369 ms	RTT(3) = 455.341 ms	

